,Class,Comment,FNODE_,IsCentroid,Linestring,TNODE_,cross,endChainag,fix_id,geometry,id,length,length_1,mode,name,networkGrp,osm_id,osmid,penalty,road,roadId,startChain,type,width,FromTo,m1_01,m1_02,m2_01,m2_02,m3_01,m3_02,m4_01,m4_02,m5_01,m6_01,m7_01,m7_02,m7_03,m8_01,m8_02,m8_03,m9_01,m10,avrgLane,truckAadt
892,,,7362,0,,46374,0,,,"LINESTRING (89.4877497 23.4435552, 89.49804611139369 23.44187363744675, 89.49986080000001 23.4433052)",51225,1.4,,road,,0,,17567,0,R720,999990,,0,,736246374,1.001233355,1.00201005,1,1.39E-15,0,1.002389113,0,0,12,1,0,0,0,0,0,0,0,0.516846322,1.95,0
893,,,3276,0,,21752,1,111.194,,"LINESTRING (89.16961040000001 23.5230549, 89.16922159999999 23.5216104, 89.1676104 23.5158611, 89.16430559999999 23.5071944, 89.1640833 23.5066667, 89.16152779999999 23.5021667, 89.16036109999999 23.5015278, 89.15899999999999 23.5002222, 89.15588890000001 23.4962497, 89.1531389 23.4931108, 89.1498052 23.4878052, 89.1481386 23.4851108, 89.1432774 23.4772771, 89.14297190000001 23.4758882, 89.14286079999999 23.475666, 89.1414441 23.4685827, 89.14113859999999 23.4650833, 89.14122190000001 23.4602778, 89.14122190000001 23.4600556, 89.1408608 23.4575278, 89.1391663 23.4504722, 89.13755520000001 23.4438052, 89.13716629999999 23.4421386, 89.13710897841122 23.44151521401869, 89.13627740000001 23.4324716, 89.1371108 23.4301104, 89.1378886 23.423666, 89.13522190000001 23.4148889, 89.13463859999999 23.4140278, 89.1344395478673 23.41245751753555, 89.13438859999999 23.4120556, 89.13442807147877 23.41184835401186)",51297,28.33609975,,road,,0,,31999,15,N7,47286,111.194,0,,327621752,1.001865783,1.003018109,1.007753252,0.006328731,0.077380952,1.112334527,0,0.079200592,42,1.004171006,0.007726552,146095.5138,734658.9162,1974,0.051749524,658,0,0.048309595,3,1974
894,4,,3276,0,127,3529,1,,103,"LINESTRING (89.13442807147877 23.41184835401186, 89.13631311239165 23.41190077370888, 89.13792928730072 23.41132666119401, 89.13900033991176 23.41094619203524, 89.14134082839702 23.40895745809927, 89.14246773026031 23.40482079578796, 89.14186093694929 23.40171821421631, 89.14151419791443 23.39901334018755, 89.14099408936217 23.3968653126247, 89.1432478930887 23.39503548388433, 89.17064027684211 23.37713365212613, 89.17402098243191 23.37554226114528, 89.1765348404346 23.37442827609099, 89.17922206795471 23.37371213789848, 89.18086907837028 23.37251856564747, 89.18072247406855 23.37071522858541, 89.18043565457671 23.36718714507316, 89.18008891554186 23.36464071930969, 89.1829495125794 23.36511817786466, 89.18555005534078 23.3658343624742, 89.18927749996547 23.364959025204, 89.1902310323113 23.36169635357309, 89.18997097803518 23.35867234235262, 89.19187804272686 23.35548909817772, 89.19031771707003 23.35373828132798, 89.1882372828609 23.35373828132798, 89.20167342046145 23.33129394722736, 89.23071229728424 23.31075644680598, 89.24293536560897 23.28034238424504, 89.23886118194946 23.27652023041732, 89.24085493139987 23.27532578485092, 89.26642693522028 23.30454681039664, 89.28766470110502 23.30980113700007, 89.31965137707024 23.32030916735071, 89.33846196971101 23.30191956925365, 89.3639410090135 23.2960796023214, 89.36490082111857 23.29897381293541, 89.36594103822313 23.30176034085001, 89.36940842857166 23.30199918338401, 89.37140217802207 23.30120303993635, 89.37356929698991 23.30008843110506, 89.37480379784375 23.29991663962254, 89.37642989402747 23.29969035425931, 89.37731714993736 23.29962244595865, 89.37781459461911 23.29958437281354, 89.37955054534113 23.29945150758013, 89.38085081672185 23.30183995507564, 89.38206440334385 23.30406913404848, 89.38440489182908 23.30534293383143, 89.38622527176206 23.30414874689231, 89.38821902121248 23.30207879746671, 89.39021277066289 23.30120303993634, 89.39211983535458 23.29889419699454, 89.3942002695637 23.29698340012105, 89.39654075804896 23.29722225123093, 89.43329509574339 23.30669633273415, 89.43999255692945 23.26835710436399, 89.45830364863217 23.23729700557222, 89.48751641231856 23.21555002558637, 89.48942347701025 23.21463386627107, 89.49302089449685 23.21479319877725, 89.49523135584404 23.21435503392796, 89.49878543095127 23.2135583668836, 89.50116926181589 23.21184551665092, 89.50259956033467 23.20945545637254, 89.50203610940304 23.2073043655692, 89.50173271274754 23.20515324013946, 89.50363977743923 23.20443619063521, 89.50572021164835 23.20399799182212, 89.50806070013361 23.20264355004412, 89.50949099865238 23.20033300004067, 89.51252496520735 23.19846062850251, 89.51332894857247 23.19770522355911)",2175,79.19207592,,water,Chitra River,0,0,13717,0,,,,river,0,32763529,1,1,1,1.39E-15,0,1.000163331,0,0.000370096,48,1,0,0,0,0,0.000692263,0,0,0.135362379,0,0
895,,,3276,0,,21782,1,120.358,,"LINESTRING (89.13442807147877 23.41184835401186, 89.1350552 23.4085556)",51298,15.38290025,,road,,0,,13456,15,N7,47293,119.951,1,,327621782,1.001170202,1.00201005,1.007753252,0.006328731,0.077380952,1.114238585,0,0.079570688,29,1.004171006,0.007726552,146095.5138,734658.9162,2323,0.051057261,774.3333333,0,0.159480413,3,2323
896,4,Assumed class,1570,0,131,1568,0,,180,"LINESTRING (89.288658 25.676838, 89.30525299999999 25.669672, 89.322676 25.659106)",1748,7.117608664,,water,Ghagot River,0,169841139,11665,0,,,,river,,15681570,1,1,1,1.39E-15,0,1.070828894,0,0,56,1,0,0,0,0,0,0,0,0.100882317,0,0
897,4,Assumed class,1570,0,131,1570,0,,180,"LINESTRING (89.322676 25.659106, 89.322676 25.659106)",1749,0.476476569,,water,Ghagot River,0,169841139,11666,0,,,,river,,15701570,1,1,1,1.39E-15,0,0,0,0,51,1,0,0,0,0,0,0,0,0.033412156,0,0
898,4,Assumed class,1570,0,131,1572,0,,180,"LINESTRING (89.322676 25.659106, 89.33326 25.65799, 89.346097 25.657513)",1750,3.425609906,,water,Ghagot River,0,169841139,11668,0,,,,river,,15701572,1,1,1,1.39E-15,0,1.066831746,0,0,51,1,0,0,0,0,0,0,0,0.05248151,0,0
899,,,5328,0,,1984,1,168.685,,"LINESTRING (90.35326983553701 22.66130084221608, 90.36094440000001 22.6608333, 90.36161109999999 22.6578611, 90.36161109999999 22.65775, 90.3617222 22.6568056)",43493,15.53894636,,road,,0,,12039,15,N8,43790,168.685,0,,19845328,1.00186465,1.003018109,1.023502151,0.013771001,0.05952381,0.870296178,0,0.044411547,20,1.003626005,0.013695739,750988.0672,1362196.61,1006,0.021272964,251.5,0,0,4,1006
900,,,5328,0,,28634,0,2.074,,"LINESTRING (90.3617222 22.6568056, 90.36430559999999 22.6579722, 90.3726382 22.6625278, 90.3738604 22.6639167, 90.37555490000001 22.6660556, 90.37699930000001 22.6678882, 90.3771938 22.6681382, 90.3783882 22.6696938, 90.37897159999999 22.6704993, 90.3801938 22.6729993, 90.3821382 22.6771382, 90.3826104 22.6781938, 90.38341629999999 22.6799438, 90.38405520000001 22.6814438, 90.38697190000001 22.6861663, 90.38797190000001 22.6870274, 90.3904441 22.688583, 90.39070817696221 22.68829201468613)",3263,4.816,,road,,0,,15542,0,N801,3188,2.074,0,,532828634,1.000624601,1.001004016,1,1.39E-15,0,1.013074986,0,0,23,1,0,0,0,0,0,0,0,0,3.25,0
901,,,11128,0,,34500,0,30.026,,"LINESTRING (90.2306104 22.1331938, 90.2315827 22.1242771, 90.23097159999999 22.1204993, 90.22980490000001 22.1155, 90.22841600000001 22.1066111, 90.22830490000001 22.0988608, 90.22852709999999 22.0976941, 90.2301382 22.0888052, 90.2304438 22.0825549, 90.23038819999999 22.0823882, 90.2294993 22.0801382, 90.23030490000001 22.0784993, 90.23558299999999 22.0737493, 90.2371941 22.0647222, 90.2382219 22.05575, 90.23852740000001 22.0533889, 90.239333 22.0468052, 90.2394719 22.0455552, 90.24086080000001 22.038333, 90.24127740000002 22.0334441, 90.2430274 22.0300549, 90.2443052 22.0276938, 90.24086080000001 22.0225271, 90.2369997 22.0143056, 90.2363608 22.0124444, 90.233166 22.0057778, 90.22738819999999 21.9989719, 90.22055490000001 21.9929163, 90.21808270000001 21.9846108, 90.2181382 21.9841663, 90.2173327 21.9820827, 90.2135 21.9767493, 90.2114167 21.974916, 90.20844440000001 21.9722493, 90.2071667 21.9711104, 90.20650000000001 21.9704993, 90.20463890000001 21.9690549, 90.19874969999999 21.9648889, 90.1911108 21.9594722, 90.18602740000002 21.9559722, 90.1835274 21.9538056, 90.17638820000001 21.947833, 90.17274930000001 21.9435552, 90.1705271 21.9408052, 90.1652778 21.9343608, 90.16438890000001 21.9333886, 90.1631111 21.9320271, 90.16013890000001 21.9279993, 90.15875 21.9261104, 90.1574444 21.9245549, 90.15402779999999 21.9205271, 90.15263890000001 21.9189716, 90.1525833 21.9189438, 90.14727740000001 21.9126111, 90.1467219 21.9116667, 90.1454997 21.9091389, 90.143833 21.9056111, 90.14286079999999 21.9037222, 90.14077740000001 21.8975552, 90.1402219 21.8954997, 90.1396941 21.894833, 90.138583 21.8868886, 90.13827740000001 21.886333, 90.1352497 21.8809993, 90.13402740000001 21.8788882, 90.13247159999999 21.876166, 90.13055490000001 21.872666, 90.12952709999999 21.8708327, 90.12572159999999 21.86275, 90.1256382 21.86025, 90.12558270000001 21.86, 90.12519379999999 21.8566944, 90.12474930000001 21.8558056, 90.1246938 21.8539722, 90.12380490000001 21.8453052, 90.12380490000001 21.8451941, 90.12286040000001 21.8449997, 90.1219993 21.8283604, 90.1219993 21.8281382, 90.12172159999999 21.827166, 90.1201382 21.8208049, 90.1201938 21.820666, 90.12083270000001 21.8188327, 90.122416 21.8137778)",19327,40.646,,road,,0,,21375,0,R881,19071,30.026,0,,1112834500,1,1,1,1.39E-15,0,0.985218501,0,0,8,1,0,0,0,99,0,49.5,0,0,2,99
902,,,11128,1,,11605,0,2.421,,"LINESTRING (90.3172216 22.3494441, 90.3171104 22.3484997, 90.31749930000001 22.3401386, 90.3177493 22.3397497, 90.31830490000002 22.3381663, 90.3183327 22.338083, 90.31897159999998 22.3364997, 90.320916 22.331166, 90.321916 22.328416, 90.32424930000001 22.3227771, 90.32527709999999 22.3141667, 90.3252493 22.3137778, 90.32474930000001 22.3072778, 90.32458270000001 22.30525, 90.3248327 22.2962774, 90.32530490000001 22.290083, 90.32519379999999 22.2872497, 90.324916 22.2830827, 90.32472159999999 22.2782216, 90.32469379999999 22.2774993, 90.3244438 22.2728327, 90.3244716 22.2692216, 90.32552709999999 22.26025, 90.32555490000001 22.2578333, 90.32586040000001 22.2576667, 90.3261382 22.2546667, 90.3244716 22.2515833, 90.3241938 22.251, 90.322666 22.2482219, 90.3183604 22.2453886, 90.31805490000001 22.2451663, 90.3138611 22.2419719, 90.3137778 22.2418608, 90.3118333 22.2385552, 90.30802779999999 22.2302771, 90.30791670000001 22.2299716, 90.30525 22.2221938, 90.3049444 22.2220271, 90.2989441 22.215, 90.29561080000001 22.2115, 90.29266629999999 22.2081389, 90.2899997 22.2049167, 90.2869441 22.2008056, 90.28691629999999 22.2007778, 90.28533299999999 22.1988052, 90.28130490000001 22.1934719, 90.2763604 22.1856941, 90.27486040000001 22.1836386, 90.27233270000001 22.1817771, 90.27202709999999 22.1815549, 90.2693882 22.1794993, 90.2648889 22.1758604, 90.2620833 22.1735549, 90.2568333 22.169166, 90.25505559999999 22.1673604, 90.2529444 22.1651667, 90.25097220000001 22.1635833, 90.25094440000001 22.1633333, 90.248333 22.161, 90.2422219 22.154, 90.24116629999999 22.1528611, 90.2360552 22.1473886, 90.2358886 22.1471941, 90.2334719 22.1439163, 90.23377740000001 22.1389997, 90.2306104 22.1331938)",21323,28.231,,road,,0,,21884,0,R880,21093,2.421,0,,1112811605,1.00134194,1.00201005,1.000044512,0.0005281,0.000496032,1.006164709,37,0.014063657,5,1.000030791,0.000342601,79903.55834,79903.55834,403,0.002647385,161.2,0,0.028648716,2.5,403
903,4,Assumed class,1572,0,131,1572,0,,180,"LINESTRING (89.346097 25.657513, 89.346097 25.657513)",1751,0.983508434,,water,Ghagot River,0,169841139,11669,0,,,,river,,15721572,1,1,1,1.39E-15,0,0,0,0,48,1,0,0,0,0,0,0,0,0.037557694,0,0
904,4,Assumed class,1572,0,131,1575,0,,180,"LINESTRING (89.346097 25.657513, 89.350073 25.662187, 89.352318 25.662422, 89.35435 25.659411)",2010,1.743937533,,water,Ghagot River,-1,169841139,11670,0,,,,river,,15721575,1,1,1,1.39E-15,0,1.063016335,0,0,48,1,0,0,0,0,0,0,0,0.077621981,0,0
905,3,Asssumed Class,581,0,61,1389,1,,197,"LINESTRING (89.52133241766722 25.04104654361102, 89.5118392683311 25.00529409946172, 89.5302109155794 24.97888611470993, 89.54684525650808 24.94989759132553, 89.54104531713219 24.9213737736481, 89.56446150258823 24.89059372589882, 89.56662262731931 24.86662345385116, 89.57621468726674 24.83795295270896, 89.55277847484317 24.81345154406869, 89.53616546350493 24.80698882650967, 89.53864286425598 24.77799228048936, 89.53527548075466 24.77386211179545, 89.53201221067037 24.77601696379182, 89.52815561875256 24.77817177838316, 89.52548567050179 24.77736372729496, 89.52518900958502 24.77386211179545, 89.52815561875256 24.76847481817322, 89.52817741074031 24.76834619889634, 89.52874894058608 24.76497295197925, 89.52370570500125 24.763087290822, 89.52162907858399 24.76524232980757, 89.51866246941643 24.76739733140009, 89.51539919933214 24.76658921018505, 89.51350868806948 24.7653875630981, 89.49374295240909 24.74692330676937, 89.49578273592273 24.72514543424092, 89.48157985482216 24.68615487770349, 89.48291482894756 24.68453757431458)",2152,76.80958901,,water,Bangali,-1,,10623,0,,,,river,,5811389,1,1,1,1.39E-15,0,0.988520754,0,0,47,1,0,0,0,0,0,0,0,0.263097801,0,0
906,,,5356,0,,7972,0,127.763,,"LINESTRING (90.1391941 23.1541389, 90.1414997 23.1510556, 90.14172190000001 23.1508056, 90.1461108 23.1449163, 90.14730520000001 23.1432774, 90.15000000000001 23.139583, 90.1526944 23.1359719, 90.15483329999999 23.1330827, 90.15827779999999 23.1293327, 90.1585556 23.1291382, 90.1587222 23.1289438, 90.16563890000001 23.1227216, 90.168666 23.1199438, 90.1687493 23.1198604, 90.17222159999999 23.1166389, 90.17566600000001 23.1134722, 90.17580490000002 23.1133056, 90.1778604 23.1114722, 90.18591629999999 23.1038333, 90.18758299999999 23.1024167, 90.18766629999999 23.1023889, 90.1878052 23.1021944, 90.18784471852155 23.10215717675865, 90.192583 23.0976941, 90.19277740000001 23.0974997, 90.19927740000001 23.0913608, 90.20563890000001 23.0853052, 90.2056944 23.0851386, 90.20922220000001 23.0764993, 90.2100556 23.0744438, 90.2109167 23.0723327, 90.2111111 23.0718604, 90.2106667 23.067166, 90.20902779999999 23.0605278, 90.2090556 23.0583611, 90.2089167 23.0551944, 90.2091944 23.0497497, 90.2092778 23.048833, 90.20952779999999 23.0411108, 90.2090556 23.0339163, 90.20888890000001 23.0317216, 90.20897220000001 23.0268049, 90.2109722 23.0238049, 90.2154444 23.0160556, 90.2157222 23.0151111, 90.2158333 23.0148611, 90.2188882 23.0091944, 90.21997159999999 23.0074167, 90.2221938 23.0036389, 90.2222493 23.0033333, 90.22222159999998 22.998583, 90.2221382 22.9973052, 90.2220827 22.997083, 90.2223604 22.990583, 90.22241600000001 22.9843052, 90.22244379999999 22.9815827, 90.222666 22.9773604, 90.22244379999999 22.9749993, 90.22241600000001 22.9746104, 90.22241600000001 22.9726382, 90.2222771 22.9725549, 90.22430490000001 22.9640278, 90.2247493 22.9629167, 90.22483270000001 22.9626667, 90.2271382 22.9554722, 90.22916600000001 22.9506667, 90.23008270000001 22.9477497, 90.23036040000001 22.9472219, 90.23163819999999 22.9448052, 90.234583 22.9389441, 90.2346386 22.938833, 90.2399997 22.9312771, 90.240583 22.930416, 90.2406663 22.9303327, 90.24252740000001 22.9259993, 90.2430552 22.9233327, 90.2441386 22.9179716, 90.24541629999999 22.91375, 90.2461386 22.9115278, 90.24861079999999 22.9066944, 90.2486663 22.9065556, 90.24891629999999 22.9058333, 90.2529167 22.8973052, 90.2535833 22.8961386, 90.25638890000001 22.8914997, 90.25738890000001 22.8894441, 90.25761109999999 22.8888886, 90.2577222 22.8887219, 90.26052779999999 22.883166, 90.2614722 22.8813327, 90.2654167 22.8729716, 90.2644722 22.8651667, 90.2568333 22.8598333, 90.2518056 22.8523611, 90.2515556 22.8434163, 90.25397220000001 22.8349163, 90.25644812547033 22.83158826284132, 90.2565556 22.8314438, 90.25947220000001 22.8278882, 90.26225 22.8251382, 90.2646111 22.823666, 90.26713820000001 22.8220827, 90.27477709999999 22.8164722, 90.2799716 22.8099722, 90.2803327 22.80925, 90.28161040000001 22.8068333, 90.2834441 22.8034167, 90.28958299999999 22.797333, 90.29974969999999 22.7941663, 90.30005559999999 22.790833, 90.29977740000001 22.7899997, 90.29963859999999 22.7895274, 90.29986080000001 22.7859441, 90.30200000000001 22.7826938, 90.30475 22.778416, 90.30555560000001 22.7770549, 90.30886109999999 22.7708604, 90.31047220000001 22.7675549, 90.31314859430523 22.76280387072893, 90.3143056 22.76075, 90.31772060731709 22.75472676585366, 90.31994379999999 22.7508056, 90.3218327 22.7461663, 90.32222159999999 22.7449441, 90.32583270000001 22.7384997, 90.33260960402477 22.7321183377709, 90.3367774 22.7281938, 90.3402497 22.7258327, 90.3421941 22.7211104, 90.3446386 22.7186104, 90.3483736642 22.7136755218, 90.35008329999999 22.7114167, 90.3534167 22.7015278, 90.3534167 22.7010278, 90.3534167 22.70025, 90.3543056 22.6940274, 90.3546667 22.6926941, 90.3565833 22.685833, 90.35677779999999 22.6856386)",12269,61.365,,road,,0,,28671,0,N8,43781,127.763,0,,53567972,1,1,1.001180062,0.003539264,0.014880952,0.996717447,0,0.027017024,39,1.000310404,0.000576971,31183.75204,75593.98334,1359,0.004139662,339.75,0,0,4,1359
907,,,5356,1,,5363,0,1.06,,"LINESTRING (90.35677779999999 22.6856386, 90.3589444 22.6846663, 90.3655833 22.6871663, 90.3661111 22.6873886, 90.36797159999999 22.6897497, 90.37044379999999 22.6938608, 90.3730271 22.6985552)",3326,2.49,,road,,0,,15559,0,N809,3238,1.06,0,,53565363,1.005262804,1.00201005,1.000634646,0.005937928,0.033234127,1.00322995,38,0.041820873,21,1.000366378,0.000634345,34456.60866,95621.67012,245,0.012500585,98,0,0,2.5,245
908,,,5356,0,,14092,0,164.685,,"LINESTRING (90.35677779999999 22.6856386, 90.35550000000001 22.6840274, 90.34913859999999 22.6800271, 90.3471941 22.678666)",43486,1.24,,road,,0,,28698,0,N8,43783,164.685,0,,535614092,1.004350148,1.003018109,1.000768011,0.00596778,0.037202381,1.00451723,0,0.03626943,21,1.000295104,0.000538542,18479.37008,75542.59785,1182,0.012020609,295.5,0,0.007038434,4,1182
909,1,,1264,0,79,1273,1,,3,"LINESTRING (90.58243800004219 23.57256028107882, 90.5804811 23.54825884752221, 90.5804811 23.5481585076287, 90.5804811 23.5439535, 90.5820904 23.52975, 90.58260540000001 23.5176306, 90.5826898242771 23.499721436044, 90.58323632947803 23.4805141415158)",1434,10.38288188,,water,Meghna,0,0,10009,0,,,,river,0,12641273,1.001268888,1.00201005,1.008072456,0.007010501,0.197916667,0.999881776,0,0.17357513,77,1.002894188,0.00404235,84576.47788,329655.9679,0,0.129130706,0,0,0,0,0
910,3,,1267,0,93,1992,1,,142,"LINESTRING (90.50014498153107 23.72005367430574, 90.5189827 23.7021135, 90.5216531 23.6625654, 90.50740430000001 23.6186597, 90.506906 23.6146975, 90.5068861 23.6078865, 90.506647 23.6034856, 90.5073843 23.59556, 90.5080818 23.5927293, 90.50827323676592 23.59237843308489)",2089,16.5755692,,water,Shitalakshya,0,101999102,11323,0,,,,river,,12671992,1.001777783,1.003018109,1.000448832,0.000164478,0.092757937,1.001620402,0,0.090303479,122,1.000066138,0.000134169,2058.271555,5826.631583,0,0.061180954,0,0,0,0,0
911,3,,1267,0,4,3428,1,,8,"LINESTRING (90.50014498153107 23.72005367430574, 90.49978275380188 23.7214630752702)",2227,0.163630333,,water,Balu,-1,0,13616,0,,,,river,0,12673428,1.001885721,1.003018109,1.000448832,0.000164478,0.092757937,1.002183525,0,0.090303479,118,1.000066138,0.000134169,2058.271555,5826.631583,0,0.061180954,0,0,0,0,0
912,1,,1269,0,3,2035,1,,7,"LINESTRING (90.73094374551434 23.76631118293054, 90.72646868451569 23.7548475333545, 90.70191654757819 23.7159388992476, 90.67349913757212 23.67923145139189, 90.64906651807721 23.66115679525892)",1430,15.45263556,,water,Meghna,0,288284425,12103,0,,,,river,,12692035,1,1,1.006854881,0.004435337,0.077876984,1.075170222,0,0.082901554,96,1.002034999,0.00500918,129574.4176,347724.9979,0,0.030493889,0,0,0,0,0
913,2,,1269,0,6,1271,0,,12,"LINESTRING (90.70812871414644 23.55309656550124, 90.7039680299319 23.55995462278917, 90.67805547890411 23.5913142048962, 90.65446971471891 23.620566606936, 90.64906651807721 23.66115679525892)",593,14.71221789,,water,Meghna River Branch,0,0,11326,0,,,,river,0,12691271,1,1,1.002799342,0.001959373,0.081845238,1.033792495,0,0.08919319,90,1.002034015,0.00614009,81103.24346,265401.0953,0,0.067007975,0,0,0,0,0
914,2,,1271,0,7,1896,1,,13,"LINESTRING (90.70812871414644 23.55309656550124, 90.70925443515358 23.53079896802178)",2068,2.5104446,,water,Meghna River Branch,0,0,11327,0,,,,river,0,12711896,1,1,1.002799342,0.001959373,0.081845238,1.037099101,0,0.08919319,51,1.002034015,0.00614009,81103.24346,265401.0953,0,0.067007975,0,0,0,0,0
915,2,,1271,0,6,1382,1,,12,"LINESTRING (90.9311141 23.6346222, 90.93026749984935 23.63476759229609, 90.9277479 23.6352003, 90.9245937 23.6364584, 90.92088149999999 23.6373823, 90.9163968 23.6371071, 90.9139292 23.6386797, 90.9113114 23.6412941, 90.8765499 23.6434366, 90.862066 23.6125526, 90.8603279 23.6115106, 90.8424752 23.5895078, 90.8209317 23.5576473, 90.7789554 23.5439947, 90.73601993109678 23.55447184454209, 90.70812871414644 23.55309656550124)",2238,36.92539701,,water,Meghna River Branch,-1,0,11325,0,,,,river,,12711382,1,1,1,1.39E-15,0,1.002341354,0,0,66,1,0,0,0,0,0,0,0,0,0,0
916,3,,3320,0,96,1296,1,,118,"LINESTRING (90.1112914384635 23.2841410533685, 90.11296481330166 23.28032617191818, 90.13716907792879 23.24763580046239, 90.18140503551761 23.24665369766863, 90.21907093758424 23.22229322921812, 90.20788918476407 23.1830174303236, 90.2280879413909 23.1767107010768, 90.24189969538911 23.19669193766137, 90.24885152022064 23.19819085634734, 90.24946289836178 23.19425717046205, 90.2482401420795 23.19088534759613, 90.24457187323266 23.1858274539029, 90.24356872774216 23.1845364610502)",1241,29.62082493,,water,Arial Khan,0,0,13498,0,,,,river,0,12963320,1.000564049,1.001004016,1.000037641,4.07E-05,0.001488095,1.00205574,0,0.004071058,18,1.000007207,3.16E-05,2994.651343,5737.430684,0,0.000866885,0,0,0,0,0
917,,,3320,1,,7998,1,9.128,,"LINESTRING (90.1984997 23.1672771, 90.20438890000001 23.1672493, 90.20586109999999 23.1672216, 90.21036109999999 23.1672771, 90.2104167 23.1678604, 90.21463890000001 23.1684438, 90.21833270000001 23.1695827, 90.2187216 23.1699716, 90.2234438 23.1725271, 90.2258327 23.1740271, 90.2258327 23.1739993, 90.231166 23.1779438, 90.23380520000001 23.1796938, 90.23788859999999 23.1829993, 90.23919410000001 23.1834163, 90.24044410000001 23.1837497, 90.24356872774216 23.1845364610502)",8382,20.32788854,,road,,0,,18207,15,R860,999991,9.128,0,,33207998,1.002037817,1.003018109,1.002003689,0.004024631,0.020337302,1.000125886,38,0.025906736,13,1.000558922,0.001345414,122482.4193,204635.626,341,0.006717715,136.4,0,0,2.5,341
918,3,,3320,0,96,1334,1,,118,"LINESTRING (90.24356872774216 23.1845364610502, 90.24151498252694 23.1818934043658, 90.23906946996236 23.17908329815924, 90.23723533553893 23.1729008567873, 90.23601257925664 23.16896642722874, 90.23540120111551 23.16615604960874, 90.23601257925664 23.16222142184304, 90.23723533553893 23.15884879174922, 90.23906946996236 23.15603820180022, 90.24167261768542 23.15582254433272, 90.26597010817265 23.12624232410238, 90.30366311676606 23.10749693708435, 90.32482402374941 23.09318940008027, 90.3318090714227 23.06304256224752, 90.28906916631139 23.05600942252003, 90.30584254745384 23.04667240976329, 90.33180573243344 23.02414041109913, 90.30754382177038 22.99236046400302, 90.33862473281099 22.98081215935037)",1301,53.24245881,,water,Arial Khan,0,0,11199,0,,,,river,0,13343320,1,1,1,1.39E-15,0,0.989997508,0,0.004441155,18,1,0,0,0,0,0.000361703,0,0,0,0,0
919,2,,1273,0,7,1896,1,,13,"LINESTRING (90.70925443515358 23.53079896802178, 90.70949177119249 23.52609796001953, 90.69691103827661 23.51071701049835, 90.66539734778814 23.49575584929024, 90.62555038022536 23.50074990636264, 90.58323632947803 23.4805141415158)",2070,18.579415,,water,Meghna River Branch,0,0,10007,0,,,,river,0,12731896,1,1,1.000031366,7.45E-05,0.004960317,1.016663598,0,0.007401925,68,1.000082166,0.000356725,40156.58822,73538.54054,0,0.025681769,0,0,0,0,0
920,1,,1273,0,79,1326,0,,3,"LINESTRING (90.58323632947803 23.4805141415158, 90.58294257889224 23.45112266912707, 90.58535688008544 23.40295297855511, 90.60369948625345 23.35961242037411, 90.61326093012173 23.31421758214231, 90.63545792411404 23.27460051920371, 90.63799184202846 23.22959049227949)",1435,29.7939753,,water,Meghna,0,0,10332,0,,,,river,0,12731326,1,1,1.017064373,0.013455455,0.192956349,1.012602706,0,0.169874167,65,1.005163502,0.006387852,83047.11258,357896.2499,0,0.103448937,0,0,0,0,0
921,1,,1277,0,80,1325,0,,132,"LINESTRING (90.76494299432569 23.86432594664875, 90.7344605 23.8437311, 90.73546726109872 23.8198413490802)",1439,7.513686312,,water,Meghna,0,288284425,10238,0,,,,river,,12771325,1,1,1.003429457,0.002176839,0.07093254,1.053036646,0,0.062916358,67,1.000953522,0.002269301,69321.24952,158740.9117,0,0.023503443,0,0,0,0,0
